x,y
6608.000000,6336.000000
6608.000000,7502.000000
6608.000000,9064.000000
6608.000000,10142.000000
6608.000000,11022.000000
17200.000000,5874.000000
17200.000000,7348.000000
17200.000000,9284.000000
17200.000000,9922.000000
17200.000000,11198.000000
17296.000000,5192.000000
17440.000000,5192.000000
17568.000000,5192.000000
17616.000000,572.000000
17616.000000,2992.000000
7248.000000,10362.000000
7248.000000,11286.000000
7376.000000,308.000000
7376.000000,968.000000
7376.000000,2068.000000
7376.000000,2508.000000
7376.000000,3080.000000
7376.000000,3608.000000
7376.000000,4488.000000
7376.000000,5588.000000
7376.000000,6556.000000
7376.000000,7744.000000
1808.000000,6446.000000
1840.000000,7436.000000
1840.000000,8404.000000
1840.000000,9042.000000
1840.000000,10912.000000
1840.000000,11440.000000
12272.000000,9878.000000
12464.000000,9064.000000
12592.000000,9064.000000
12736.000000,9064.000000
12848.000000,902.000000
12848.000000,1980.000000
12848.000000,2640.000000
12848.000000,3168.000000
12848.000000,3608.000000
12848.000000,4158.000000
12848.000000,5368.000000
12848.000000,6556.000000
12848.000000,6996.000000
12848.000000,8008.000000
12848.000000,8844.000000
1648.000000,8404.000000
1648.000000,9152.000000
1648.000000,10912.000000
1648.000000,11440.000000
1680.000000,6446.000000
1680.000000,7590.000000
6256.000000,9658.000000
6256.000000,11022.000000
16976.000000,8514.000000
16976.000000,9284.000000
16976.000000,9922.000000
16976.000000,11198.000000
17072.000000,5720.000000
17136.000000,5720.000000
17440.000000,5720.000000
17600.000000,5720.000000
11600.000000,572.000000
11600.000000,1760.000000
11600.000000,3388.000000
11600.000000,5258.000000
11600.000000,6556.000000
11600.000000,6996.000000
11600.000000,7898.000000
11632.000000,8602.000000
11632.000000,9284.000000
11632.000000,10208.000000
17376.000000,10142.000000
17728.000000,10142.000000
18416.000000,10142.000000
18608.000000,10142.000000
18704.000000,10142.000000
18864.000000,10142.000000
18992.000000,10142.000000
19088.000000,10142.000000
6224.000000,968.000000
6224.000000,3080.000000
6224.000000,3608.000000
6224.000000,4664.000000
6400.000000,10912.000000
6768.000000,10912.000000
6864.000000,11286.000000
1936.000000,6336.000000
1936.000000,7436.000000
1968.000000,8404.000000
1968.000000,9152.000000
1968.000000,10912.000000
1968.000000,11440.000000
3984.000000,8712.000000
4304.000000,8932.000000
4416.000000,8932.000000
4496.000000,10802.000000
15440.000000,1232.000000
15440.000000,3608.000000
15440.000000,4180.000000
15440.000000,4818.000000
15536.000000,5808.000000
15648.000000,5808.000000
15760.000000,5808.000000
15840.000000,5808.000000
15936.000000,5808.000000
16048.000000,5808.000000
16208.000000,5808.000000
5584.000000,10252.000000
5728.000000,10252.000000
6000.000000,10252.000000
6064.000000,10252.000000
6160.000000,10252.000000
6320.000000,968.000000
6320.000000,3080.000000
6320.000000,3608.000000
6320.000000,4664.000000
6384.000000,9548.000000
6384.000000,10472.000000
16720.000000,11198.000000
17088.000000,11198.000000
17376.000000,11198.000000
17728.000000,11198.000000
18416.000000,11198.000000
18608.000000,11198.000000
18704.000000,11198.000000
18848.000000,11198.000000
15280.000000,572.000000
15280.000000,1232.000000
15280.000000,3608.000000
15280.000000,4180.000000
15280.000000,4818.000000
15280.000000,6138.000000
15280.000000,7348.000000
15280.000000,8228.000000
15280.000000,9064.000000
15280.000000,9504.000000
15280.000000,10252.000000
15280.000000,11000.000000
3472.000000,7920.000000
3472.000000,8712.000000
3472.000000,9372.000000
3472.000000,10472.000000
3472.000000,10912.000000
3472.000000,11440.000000
208.000000,11440.000000
432.000000,7964.000000
944.000000,7964.000000
1104.000000,7370.000000
1424.000000,6446.000000
1424.000000,7370.000000
1424.000000,8294.000000
10096.000000,4378.000000
10096.000000,5478.000000
10096.000000,6556.000000
10096.000000,7480.000000
10096.000000,8008.000000
10096.000000,8602.000000
10096.000000,9284.000000
10096.000000,10318.000000
10096.000000,11440.000000
10256.000000,3608.000000
10336.000000,3608.000000
10448.000000,3608.000000
10544.000000,3608.000000
10608.000000,3608.000000
10672.000000,3608.000000
10752.000000,3608.000000
10864.000000,3608.000000
10992.000000,3608.000000
11088.000000,3608.000000
11168.000000,3608.000000
11280.000000,3608.000000
11408.000000,3608.000000
688.000000,7370.000000
688.000000,11440.000000
6160.000000,968.000000
6496.000000,968.000000
6592.000000,968.000000
6736.000000,968.000000
6848.000000,968.000000
6944.000000,968.000000
7104.000000,968.000000
7232.000000,968.000000
7552.000000,968.000000
7600.000000,308.000000
7600.000000,2068.000000
7600.000000,2508.000000
7600.000000,3080.000000
7600.000000,3608.000000
7600.000000,4048.000000
7600.000000,4488.000000
7632.000000,5148.000000
7792.000000,5148.000000
7856.000000,5148.000000
7920.000000,5148.000000
8112.000000,5148.000000
8384.000000,5148.000000
8464.000000,5148.000000
8624.000000,5148.000000
8800.000000,5148.000000
8912.000000,5148.000000
9216.000000,5148.000000
9504.000000,5148.000000
9616.000000,5148.000000
9744.000000,5148.000000
9888.000000,5148.000000
9936.000000,6556.000000
9936.000000,7480.000000
9936.000000,8382.000000
9936.000000,9284.000000
9936.000000,11440.000000
10032.000000,572.000000
10032.000000,1452.000000
10032.000000,2728.000000
6496.000000,7084.000000
6736.000000,7084.000000
6768.000000,9064.000000
6768.000000,10142.000000
9936.000000,572.000000
9936.000000,1452.000000
5200.000000,10032.000000
7408.000000,10362.000000
7568.000000,10692.000000
7856.000000,10692.000000
7936.000000,10692.000000
8032.000000,10692.000000
8144.000000,10692.000000
8224.000000,10692.000000
8320.000000,10692.000000
8784.000000,10692.000000
8976.000000,10692.000000
9408.000000,10692.000000
10288.000000,10692.000000
10400.000000,10692.000000
10560.000000,10692.000000
10704.000000,10692.000000
10864.000000,10692.000000
10960.000000,10692.000000
11136.000000,10692.000000
11264.000000,10692.000000
11392.000000,10692.000000
11472.000000,10692.000000
11568.000000,10692.000000
4880.000000,9218.000000
4880.000000,10032.000000
4880.000000,10582.000000
4880.000000,11132.000000
4944.000000,3608.000000
4944.000000,4664.000000
4944.000000,5368.000000
4944.000000,5918.000000
4944.000000,6776.000000
4944.000000,7436.000000
6944.000000,308.000000
7104.000000,308.000000
7232.000000,308.000000
7792.000000,308.000000
7856.000000,308.000000
7920.000000,308.000000
8128.000000,308.000000
8384.000000,308.000000
8464.000000,308.000000
8528.000000,308.000000
8592.000000,308.000000
8688.000000,308.000000
8800.000000,308.000000
8912.000000,308.000000
9008.000000,308.000000
9104.000000,308.000000
9200.000000,308.000000
9232.000000,1452.000000
9232.000000,2288.000000
9232.000000,3388.000000
9344.000000,7260.000000
9456.000000,8602.000000
9456.000000,11440.000000
3568.000000,7920.000000
3664.000000,7920.000000
3728.000000,7920.000000
8240.000000,9548.000000
8240.000000,11440.000000
9376.000000,6776.000000
9776.000000,572.000000
9776.000000,1452.000000
9776.000000,2508.000000
9776.000000,3388.000000
6992.000000,7854.000000
6992.000000,9174.000000
6992.000000,9812.000000
6992.000000,10362.000000
7056.000000,2068.000000
7056.000000,3080.000000
7056.000000,3608.000000
7056.000000,4664.000000
7056.000000,5588.000000
7056.000000,6556.000000
14512.000000,682.000000
14640.000000,3608.000000
14640.000000,4048.000000
14640.000000,4598.000000
14640.000000,6138.000000
14640.000000,7568.000000
14640.000000,8228.000000
14640.000000,9064.000000
14640.000000,9504.000000
14640.000000,10252.000000
14640.000000,11000.000000
14768.000000,1012.000000
14848.000000,1012.000000
14960.000000,1012.000000
15376.000000,1012.000000
15536.000000,1012.000000
15664.000000,1012.000000
15760.000000,1012.000000
15840.000000,1012.000000
15936.000000,1012.000000
16048.000000,1012.000000
16208.000000,1012.000000
16464.000000,1012.000000
16528.000000,572.000000
14736.000000,6138.000000
14736.000000,7568.000000
14736.000000,8228.000000
14736.000000,9064.000000
14736.000000,9504.000000
14736.000000,10252.000000
14736.000000,10890.000000
14768.000000,4928.000000
14880.000000,4928.000000
14976.000000,4928.000000
15376.000000,4928.000000
15536.000000,4928.000000
15648.000000,4928.000000
15760.000000,4928.000000
15840.000000,4928.000000
15936.000000,4928.000000
16048.000000,4928.000000
16208.000000,4928.000000
16464.000000,4928.000000
16704.000000,4928.000000
13808.000000,6028.000000
13808.000000,6776.000000
13808.000000,7788.000000
13808.000000,8228.000000
13808.000000,9504.000000
13808.000000,10362.000000
13808.000000,11110.000000
14032.000000,4708.000000
14144.000000,4708.000000
14320.000000,4708.000000
14464.000000,4708.000000
16944.000000,4708.000000
3664.000000,8712.000000
3728.000000,9284.000000
3760.000000,9702.000000
3760.000000,10472.000000
3760.000000,10912.000000
3760.000000,11440.000000
3600.000000,8712.000000
3600.000000,9482.000000
4048.000000,9812.000000
4336.000000,9812.000000
4576.000000,9812.000000
4656.000000,9812.000000
4976.000000,8844.000000
8976.000000,8118.000000
8976.000000,9394.000000
8976.000000,11440.000000
10176.000000,6556.000000
10304.000000,6556.000000
10448.000000,6556.000000
10576.000000,6556.000000
10736.000000,6556.000000
10832.000000,6556.000000
10896.000000,6556.000000
10976.000000,6556.000000
11088.000000,6556.000000
11168.000000,6556.000000
11264.000000,6556.000000
11424.000000,6556.000000
11536.000000,6556.000000
11664.000000,6556.000000
11728.000000,6556.000000
11792.000000,6556.000000
11872.000000,6556.000000
11968.000000,6556.000000
12112.000000,6556.000000
12272.000000,6556.000000
12448.000000,6556.000000
12608.000000,6556.000000
12736.000000,6556.000000
13008.000000,6556.000000
13072.000000,1012.000000
13072.000000,1980.000000
13072.000000,2640.000000
13072.000000,3608.000000
13072.000000,4268.000000
13072.000000,5368.000000
13168.000000,572.000000
13264.000000,572.000000
13408.000000,572.000000
13568.000000,572.000000
13696.000000,572.000000
14016.000000,572.000000
14160.000000,572.000000
14320.000000,572.000000
15120.000000,572.000000
15376.000000,572.000000
10480.000000,572.000000
10480.000000,1452.000000
10480.000000,6006.000000
7120.000000,2508.000000
7120.000000,3080.000000
7120.000000,3608.000000
7120.000000,4664.000000
7120.000000,5588.000000
7120.000000,6556.000000
7120.000000,7744.000000
7120.000000,9064.000000
7120.000000,9812.000000
7120.000000,10362.000000
7120.000000,11286.000000
3728.000000,8712.000000
4016.000000,10472.000000
4016.000000,10912.000000
4016.000000,11440.000000
6480.000000,9064.000000
6896.000000,9064.000000
7248.000000,2068.000000
7248.000000,2508.000000
7248.000000,3080.000000
7248.000000,3608.000000
7248.000000,4664.000000
7248.000000,5588.000000
7248.000000,6556.000000
7248.000000,7480.000000
3920.000000,8712.000000
5056.000000,9372.000000
3536.000000,9372.000000
3536.000000,10472.000000
3536.000000,10912.000000
3536.000000,11440.000000
8784.000000,8448.000000
10304.000000,8448.000000
10560.000000,8448.000000
10704.000000,8448.000000
10768.000000,8448.000000
10848.000000,8448.000000
10976.000000,8448.000000
11120.000000,8448.000000
11264.000000,8448.000000
11552.000000,8448.000000
11760.000000,8448.000000
11888.000000,8448.000000
12080.000000,8448.000000
12240.000000,8448.000000
12720.000000,572.000000
12720.000000,1980.000000
12720.000000,3718.000000
12720.000000,5368.000000
12720.000000,6996.000000
2800.000000,7326.000000
2928.000000,7700.000000
2992.000000,7700.000000
3104.000000,7700.000000
3264.000000,7700.000000
4208.000000,7700.000000
8112.000000,2068.000000
8112.000000,2508.000000
8112.000000,3080.000000
8112.000000,3608.000000
8112.000000,4268.000000
8112.000000,7480.000000
9584.000000,2728.000000
9584.000000,3388.000000
9840.000000,2288.000000
11440.000000,2288.000000
11728.000000,2288.000000
11824.000000,2288.000000
11984.000000,2288.000000
12112.000000,2288.000000
12256.000000,2288.000000
12384.000000,2288.000000
12464.000000,2288.000000
12496.000000,572.000000
12496.000000,1232.000000
12608.000000,1012.000000
5584.000000,7920.000000
5680.000000,7920.000000
5760.000000,7920.000000
6896.000000,7920.000000
7568.000000,7920.000000
8144.000000,7920.000000
8208.000000,7920.000000
9136.000000,7590.000000
10544.000000,6116.000000
11088.000000,6116.000000
11168.000000,6116.000000
11264.000000,6116.000000
11312.000000,572.000000
11312.000000,1496.000000
11312.000000,5258.000000
10768.000000,572.000000
10768.000000,1342.000000
10768.000000,4488.000000
10768.000000,5038.000000
10768.000000,5588.000000
10768.000000,6996.000000
10768.000000,9284.000000
10768.000000,9878.000000
5584.000000,8844.000000
5616.000000,3080.000000
6160.000000,3080.000000
6496.000000,3080.000000
6608.000000,3080.000000
6736.000000,3080.000000
6848.000000,3080.000000
6944.000000,3080.000000
7792.000000,3080.000000
7856.000000,3080.000000
7920.000000,3080.000000
8384.000000,3080.000000
8464.000000,3080.000000
8560.000000,3080.000000
8688.000000,3080.000000
8800.000000,3080.000000
8912.000000,3080.000000
9008.000000,3080.000000
8688.000000,2288.000000
8464.000000,6116.000000
8528.000000,2068.000000
8528.000000,2508.000000
8528.000000,3608.000000
8464.000000,2068.000000
8464.000000,2508.000000
8464.000000,3608.000000
17456.000000,572.000000
17456.000000,2992.000000
17456.000000,7238.000000
11728.000000,2948.000000
11824.000000,2948.000000
11984.000000,2948.000000
12112.000000,2948.000000
12256.000000,2948.000000
12384.000000,2948.000000
12464.000000,2948.000000
12560.000000,572.000000
12560.000000,1980.000000
12560.000000,2728.000000
17552.000000,7238.000000
17632.000000,8184.000000
17776.000000,8184.000000
18080.000000,8184.000000
18256.000000,9064.000000
10448.000000,10032.000000
10560.000000,10032.000000
10704.000000,10032.000000
10864.000000,10032.000000
10976.000000,10032.000000
11136.000000,10032.000000
11760.000000,10032.000000
11888.000000,10032.000000
12032.000000,10032.000000
12144.000000,10032.000000
12880.000000,10032.000000
13008.000000,10032.000000
13168.000000,10032.000000
13312.000000,10032.000000
13472.000000,10032.000000
13584.000000,10032.000000
13680.000000,3608.000000
13680.000000,4268.000000
13680.000000,6028.000000
13680.000000,6776.000000
13680.000000,8008.000000
13680.000000,9504.000000
17760.000000,6908.000000
18048.000000,6908.000000
18128.000000,7348.000000
12640.000000,3388.000000
12784.000000,2640.000000
12784.000000,3168.000000
10976.000000,8008.000000
11088.000000,8008.000000
11264.000000,8008.000000
11664.000000,8008.000000
11728.000000,8008.000000
11792.000000,8008.000000
11888.000000,8008.000000
12912.000000,8008.000000
13008.000000,8008.000000
13184.000000,8008.000000
13328.000000,8008.000000
13456.000000,8008.000000
13568.000000,8008.000000
8400.000000,2068.000000
8400.000000,2508.000000
8400.000000,3608.000000
9328.000000,1452.000000
9520.000000,1452.000000
9632.000000,1452.000000
9840.000000,1452.000000
10160.000000,1452.000000
10256.000000,1452.000000
10336.000000,1452.000000
10544.000000,1452.000000
10608.000000,1452.000000
10672.000000,1452.000000
10864.000000,1452.000000
10992.000000,1452.000000
11088.000000,1452.000000
11168.000000,1452.000000
12304.000000,572.000000
14864.000000,3608.000000
14864.000000,4048.000000
14864.000000,6138.000000
14864.000000,7568.000000
14864.000000,8228.000000
14864.000000,9064.000000
14864.000000,9504.000000
14864.000000,10252.000000
14864.000000,10890.000000
7792.000000,2068.000000
7792.000000,2508.000000
7792.000000,3608.000000
7792.000000,4048.000000
7792.000000,4488.000000
7792.000000,6446.000000
15376.000000,3608.000000
15376.000000,4180.000000
15376.000000,6138.000000
15376.000000,7348.000000
6864.000000,2068.000000
6864.000000,3608.000000
6864.000000,4774.000000
6928.000000,5368.000000
10544.000000,5368.000000
10672.000000,5368.000000
10704.000000,9284.000000
12464.000000,11000.000000
12592.000000,11000.000000
12736.000000,11000.000000
12880.000000,11000.000000
13008.000000,11000.000000
13168.000000,11000.000000
13312.000000,11000.000000
13456.000000,11000.000000
13584.000000,11000.000000
14144.000000,11000.000000
14224.000000,11000.000000
14336.000000,11000.000000
14416.000000,11000.000000
14992.000000,11000.000000
15440.000000,11000.000000
15632.000000,11000.000000
15760.000000,11000.000000
15824.000000,11000.000000
16160.000000,11000.000000
16464.000000,11000.000000
15952.000000,572.000000
15952.000000,1452.000000
16048.000000,2992.000000
16208.000000,2992.000000
16464.000000,2992.000000
16704.000000,2992.000000
17072.000000,2992.000000
17136.000000,2992.000000
17296.000000,2992.000000
15664.000000,572.000000
15664.000000,3608.000000
15664.000000,4180.000000
15664.000000,7348.000000
15664.000000,7788.000000
15664.000000,9064.000000
15664.000000,9504.000000
15664.000000,10252.000000
16432.000000,1452.000000
8144.000000,9548.000000
8144.000000,11440.000000
9616.000000,572.000000
12112.000000,572.000000
12112.000000,3938.000000
12112.000000,5258.000000
8304.000000,9548.000000
8304.000000,11440.000000
12912.000000,8844.000000
13008.000000,8844.000000
13184.000000,8844.000000
13328.000000,8844.000000
13456.000000,8844.000000
13552.000000,3608.000000
13552.000000,4378.000000
13552.000000,5368.000000
13552.000000,6028.000000
13552.000000,6776.000000
11920.000000,6996.000000
11920.000000,9284.000000
11952.000000,572.000000
11952.000000,3938.000000
11952.000000,5258.000000
10320.000000,572.000000
10448.000000,11440.000000
11824.000000,572.000000
11824.000000,3938.000000
11824.000000,5258.000000
12656.000000,5368.000000
5008.000000,10692.000000
5008.000000,11132.000000
13168.000000,1980.000000
13168.000000,2640.000000
13168.000000,3608.000000
13168.000000,4378.000000
13168.000000,5478.000000
13232.000000,6028.000000
13376.000000,6028.000000
13488.000000,6028.000000
14032.000000,6028.000000
14144.000000,6028.000000
14224.000000,6028.000000
14320.000000,6028.000000
14464.000000,6028.000000
14976.000000,6028.000000
16704.000000,6028.000000
3280.000000,10912.000000
3280.000000,11440.000000
6736.000000,308.000000
6736.000000,2068.000000
6736.000000,3608.000000
6736.000000,4774.000000
6736.000000,5698.000000
6736.000000,6336.000000
8784.000000,11440.000000
10288.000000,11440.000000
10512.000000,11440.000000
11792.000000,6996.000000
8720.000000,4158.000000
6800.000000,5808.000000
6800.000000,6336.000000
6912.000000,6556.000000
7856.000000,6556.000000
8896.000000,6556.000000
8944.000000,2288.000000
8944.000000,3608.000000
7568.000000,9504.000000
7856.000000,9504.000000
8784.000000,9504.000000
14144.000000,8228.000000
14224.000000,8228.000000
14336.000000,8228.000000
14416.000000,8228.000000
14480.000000,8228.000000
15440.000000,8228.000000
15504.000000,8228.000000
15536.000000,3608.000000
15536.000000,4180.000000
15536.000000,7348.000000
15568.000000,572.000000
15760.000000,572.000000
15840.000000,572.000000
16048.000000,572.000000
16208.000000,572.000000
16704.000000,572.000000
17104.000000,572.000000
17296.000000,572.000000
18000.000000,572.000000
18080.000000,572.000000
11728.000000,572.000000
11728.000000,3938.000000
11728.000000,5258.000000
11728.000000,6996.000000
11760.000000,9284.000000
12272.000000,3938.000000
12272.000000,5258.000000
10512.000000,9284.000000
7856.000000,4048.000000
7920.000000,4048.000000
8784.000000,2288.000000
8784.000000,3608.000000
8784.000000,4268.000000
7920.000000,2068.000000
7920.000000,2508.000000
7920.000000,3608.000000
7920.000000,4488.000000
8880.000000,4268.000000
10544.000000,572.000000
10544.000000,6996.000000
10608.000000,4488.000000
9008.000000,2288.000000
9312.000000,2288.000000
11440.000000,572.000000
11440.000000,5258.000000
11440.000000,6996.000000
11536.000000,6996.000000
15824.000000,7348.000000
15824.000000,7788.000000
15824.000000,9064.000000
15824.000000,9504.000000
15824.000000,10252.000000
6608.000000,2068.000000
6608.000000,3608.000000
6608.000000,4664.000000
6896.000000,5808.000000
112.000000,11198.000000
10672.000000,4488.000000
10832.000000,4488.000000
10864.000000,572.000000
10864.000000,5038.000000
11088.000000,6996.000000
9520.000000,572.000000
9520.000000,2068.000000
12240.000000,6996.000000
3280.000000,8712.000000
3280.000000,9152.000000
3632.000000,10472.000000
3632.000000,10912.000000
3632.000000,11440.000000
11568.000000,9284.000000
14128.000000,10472.000000
14160.000000,1342.000000
14160.000000,3608.000000
14160.000000,4048.000000
14160.000000,6776.000000
14160.000000,7678.000000
14160.000000,9504.000000
4080.000000,10472.000000
4336.000000,10472.000000
4576.000000,10472.000000
4976.000000,10032.000000
528.000000,7370.000000
16016.000000,1452.000000
16016.000000,7348.000000
16016.000000,9064.000000
16016.000000,9504.000000
16160.000000,9922.000000
16464.000000,9922.000000
16640.000000,9922.000000
16720.000000,9922.000000
17088.000000,9922.000000
1744.000000,10912.000000
2112.000000,10912.000000
2368.000000,10912.000000
2544.000000,10912.000000
2944.000000,10912.000000
3056.000000,8712.000000
3056.000000,9152.000000
3088.000000,10912.000000
4080.000000,10912.000000
4336.000000,10912.000000
4432.000000,10912.000000
13456.000000,9504.000000
14224.000000,7788.000000
14336.000000,7788.000000
14416.000000,7788.000000
14448.000000,1342.000000
14448.000000,3608.000000
14448.000000,4048.000000
1280.000000,8404.000000
1744.000000,8404.000000
1904.000000,8404.000000
2160.000000,8404.000000
2224.000000,8404.000000
2368.000000,8404.000000
2544.000000,8404.000000
2704.000000,7546.000000
14032.000000,1342.000000
14032.000000,3608.000000
14032.000000,6776.000000
14976.000000,7568.000000
14320.000000,4048.000000
14768.000000,4048.000000
13392.000000,1980.000000
13392.000000,3608.000000
13392.000000,4378.000000
13392.000000,5368.000000
16688.000000,1452.000000
13360.000000,6776.000000
16208.000000,1452.000000
16208.000000,7348.000000
1504.000000,6336.000000
2064.000000,6336.000000
2160.000000,6336.000000
2224.000000,6336.000000
2384.000000,6336.000000
2544.000000,6336.000000
4560.000000,7370.000000
4304.000000,7260.000000
4384.000000,7260.000000
4464.000000,7260.000000
4816.000000,7260.000000
4880.000000,7260.000000
14352.000000,1342.000000
14352.000000,3608.000000
14352.000000,9504.000000
14352.000000,10252.000000
5744.000000,8844.000000
4336.000000,11440.000000
6160.000000,3608.000000
6160.000000,4664.000000
6160.000000,11132.000000
6512.000000,3608.000000
6512.000000,4664.000000
6928.000000,2068.000000
6928.000000,3608.000000
6928.000000,4664.000000
11280.000000,6996.000000
12592.000000,6996.000000
13488.000000,3608.000000
14768.000000,3608.000000
14960.000000,3608.000000
15760.000000,3608.000000
15840.000000,3608.000000
15920.000000,7348.000000
12368.000000,572.000000
12368.000000,1232.000000
12368.000000,3938.000000
12368.000000,5258.000000
11664.000000,6996.000000
17776.000000,2684.000000
12464.000000,3938.000000
13488.000000,4268.000000
13232.000000,6666.000000
10192.000000,572.000000
944.000000,7370.000000
10848.000000,9284.000000
17088.000000,9284.000000
17344.000000,9284.000000
4592.000000,4840.000000
4592.000000,6028.000000
11024.000000,572.000000
11024.000000,5038.000000
2384.000000,7436.000000
2384.000000,9152.000000
2384.000000,11440.000000
2928.000000,8712.000000
2928.000000,9152.000000
2928.000000,11440.000000
2544.000000,7546.000000
2544.000000,9152.000000
2544.000000,11440.000000
9648.000000,7480.000000
2048.000000,7172.000000
2160.000000,7172.000000
2224.000000,7172.000000
3440.000000,7172.000000
1744.000000,9042.000000
1744.000000,11440.000000
2096.000000,9152.000000
2096.000000,11440.000000
3056.000000,11440.000000
10960.000000,6996.000000
2992.000000,8712.000000
2992.000000,9152.000000
10896.000000,6996.000000
4080.000000,11440.000000
16144.000000,9064.000000
16144.000000,9504.000000
14224.000000,6776.000000
14224.000000,9504.000000
14224.000000,10252.000000
17104.000000,8624.000000
17136.000000,7348.000000
15440.000000,9064.000000
15440.000000,9504.000000
15440.000000,10252.000000
15760.000000,7788.000000
