x,y
13119,1820
9259,4101
11363,13742
585,7971
676,8450
15512,10805
13447,12253
10855,10461
5982,3598
9132,12015
9953,6268
8510,19675
11856,6356
6075,10618
6627,7014
13330,2671
10796,14613
7945,3639
7724,930
10776,1698
8394,10230
10049,14330
6931,18672
3007,9579
3602,16094
10043,11507
10170,17088
5675,5732
5102,10676
9930,10470
14294,1258
15879,17781
11619,15508
11972,12743
3316,9783
13788,19125
15133,20386
4126,16160
14274,10052
14188,13684
15898,13203
10975,13013
4001,5671
4946,13056
9406,5897
2393,9179
14780,10260
11024,1056
13771,9787
6605,10651
1862,9549
12153,2309
6956,15287
4071,18265
10553,16648
7505,18877
10218,1503
9979,10963
9303,1877
11232,11357
7745,18737
6139,18945
7739,19577
4255,7941
9669,13077
4027,3567
2268,9130
9505,5414
1817,9581
15114,18714
11090,17178
1605,8146
16460,15968
12159,13558
8203,12444
15143,13525
10948,3501
2368,9433
8187,980
3532,7847
3357,8133
7437,13980
6911,21137
6538,22365
4270,7643
7950,20575
6507,19399
14443,5504
12076,16549
8091,22649
12823,9482
4409,12565
14033,5946
14439,11406
13676,11186
16191,11751
17777,12209
14490,10038
10851,10063
12395,10020
3942,9905
10108,10746
11143,13436
8143,8048
14121,3639
6312,12463
8026,20807
14420,5712
14000,11519
10789,12407
9143,18688
3678,9397
14386,13037
12686,8369
656,8602
2674,7644
3078,10286
9213,10406
9912,3976
8273,12149
13681,5029
6513,8064
9550,11465
13195,2481
13168,1157
3260,6971
3578,13799
8872,21126
7694,22022
8646,10000
11076,13658
11862,2375
6315,16812
8191,18443
6946,4927
9391,11104
10081,14176
6434,4740
4136,7901
7573,6284
8627,3494
3802,10394
10002,14199
4067,11720
3935,9103
12078,3871
11919,3429
7640,2287
17250,14490
13379,4658
3890,10377
11322,14170
3676,1739
4562,4866
11887,3591
8344,6683
9107,9189
13823,12921
2205,8851
12743,11863
13644,10044
3703,8759
3337,7695
7327,4782
14650,4436
14079,10359
11559,7157
13061,9802
14434,12037
11369,11575
14055,11048
6764,15136
12992,4620
10730,7783
3144,1249
10104,3000
5796,14128
5861,21878
14423,10782
6883,15646
9510,4998
7855,20941
10063,12600
7501,1680
12682,11638
4242,9368
11279,17522
12026,10366
8827,19167
8240,8648
7374,8677
9087,5715
9913,6845
3486,19079
7478,22974
10404,14673
13483,13213
7698,20418
1350,7985
861,9277
14908,4198
6115,23480
6746,20462
5916,18640
11997,1743
1167,7154
9851,3099
5173,9999
12471,1818
15067,21957
11732,13709
13106,12360
2291,9326
11302,3958
12103,13554
11864,16615
8777,2279
6139,8021
13034,2106
13072,18104
11505,20355
13023,5102
3695,8378
3556,10467
10226,9440
8869,3803
10940,11899
7056,4793
12485,4800
12483,1414
12315,8222
3091,1045
2733,15448
4083,5350
10777,10957
5057,11477
11611,8293
2208,8471
9336,17778
11362,11944
14704,3277
10743,10302
8412,8925
12901,8894
8018,20406
2826,9830
7816,9106
7444,2036
4748,9112
9843,8998
7634,3666
11747,21037
6354,13545
13297,13210
4458,6493
12291,12240
5127,1951
6480,15156
12744,9102
3644,9267
5205,10509
13102,1559
5021,15459
12487,1131
10410,12374
15958,17068
6589,5683
15200,3028
8262,13979
16114,10977
8716,13806
9343,14005
11344,1030
4988,4366
7662,10856
2857,9853
5445,8878
2724,10250
4443,14942
7178,13263
8374,8751
10967,19946
11927,11035
6193,7340
9186,9074
11613,11702
12222,11091
10471,802
3885,7722
3396,1646
5071,11060
4531,14774
9497,11582
11900,12510
13471,11803
9139,13215
8938,10693
14942,13046
5587,4286
5927,13724
4133,10195
7758,6480
7217,15019
3839,7614
1761,10009
17513,13297
5715,9317
7024,15465
2456,9962
8628,9138
5911,15079
8938,20063
6932,8844
4478,3233
6807,14332
6358,5736
14370,1029
4723,3237
4675,14779
16096,15539
9320,13128
4036,484
8249,14584
7266,10089
5795,14683
8713,10687
4649,13137
16526,11248
13579,13501
5436,5700
7545,1858
4363,8642
9545,20413
8785,20468
5125,8659
6957,9060
8179,12093
11536,9324
10422,13549
13178,21091
11439,11560
5512,4007
9888,11747
11548,1092
7835,3699
7003,3383
5706,8739
7744,1595
11891,946
6494,11671
11937,17413
6478,5716
9080,6524
9480,1844
8035,1551
4440,18136
4344,16424
8693,14664
10657,13677
10759,16707
1338,8282
4576,4258
9304,20241
3449,8632
8657,13645
4076,7696
3317,1283
9964,14351
14470,17643
11396,16320
10307,19444
10151,12553
13095,13020
8855,3545
9703,19776
11887,18060
9386,19472
3010,7442
2753,8059
15684,10802
15540,10747
17123,14485
14253,16775
15751,11339
14312,9790
15848,10829
5999,2088
13307,9986
13249,7580
15654,11921
17205,12835
3333,7389
648,11151
16190,18876
3507,2274
14955,12176
16230,10968
10147,15622
11540,10218
5931,16189
11245,14401
7204,20264
8920,20263
17105,14830
7538,1302
12867,3163
11403,1898
12270,1678
4857,3447
10296,7045
7567,1360
9392,1656
13428,15013
4766,16739
8525,163
1402,7101
4136,9290
1231,8611
6658,16603
5640,2062
11649,11936
5864,2693
6618,20122
8378,3577
13568,11795
10646,13542
11541,16698
9986,11760
14702,19068
3380,1420
9644,11369
10635,11439
11493,18354
7052,4146
3305,19900
4028,12360
9290,2578
8395,2380
10036,7805
12899,16307
5684,6151
10372,16513
14528,20705
10622,19045
12027,20487
3893,9680
10484,22163
15638,11412
15920,20778
7760,14582
12926,17413
10046,19248
13932,17672
9966,18820
11114,19232
4279,5319
12810,5026
11860,14329
8845,10645
10579,10733
13951,14710
8969,18461
5926,16332
9225,18241
12502,17360
6667,20950
8588,19919
15239,20308
7291,21455
7813,21185
7195,18955
8699,19804
6340,22871
7942,22270
6756,21389
12339,19014
11387,15048
6497,20730
8591,21326
7805,19996
9993,17046
10317,14781
10814,20276
13261,16246
11408,19426
9177,20034
11467,12372
8934,17937
5351,16622
6510,14362
8835,21930
8566,19289
14503,17972
13124,17123
7200,15344
12945,21676
12741,21291
11874,20986
10439,15170
13262,21877
8222,4186
14041,21185
14480,20233
9008,18612
9210,17679
17353,12253
15046,14687
5522,16348
9724,16044
1919,9370
3942,18108
1400,9220
6348,18914
14829,16835
13413,17903
9308,18826
13706,19885
3144,9364
5790,17022
8644,9385
9134,19347
11374,21076
13600,13018
5554,11327
4383,6686
2936,5950
16135,16610
9310,6908
9042,9711
1940,9277
551,8171
14087,17591
11737,20113
2776,7027
9949,8092
7075,12045
2124,8291
892,8251
17045,12074
3257,16372
14808,3205
13033,4086
3737,7244
14866,5509
14423,984
10383,859
11433,7980
12504,802
8789,20285
9092,12223
10831,15168
7847,11159
3650,9125
4145,7344
3464,7121
3112,7425
9368,5454
10576,10214
10595,11153
4717,7313
4535,7564
7494,18813
6926,15490
5515,17076
10475,14689
1431,6384
4401,13680
14109,12914
1409,11406
759,13843
6043,19486
3007,6882
9537,9366
8716,16409
4559,14232
13988,15222
10362,15161
14581,18492
12877,12980
16043,15955
6144,6788
13102,9691
14128,11494
11558,13532
11632,13087
16493,15179
3415,15834
13709,20556
13978,17076
10344,16632
13949,20240
9470,19709
14066,21406
10465,15391
13200,20836
6837,22434
11965,17010
9351,21752
9257,11329
9058,9433
14655,11908
10711,11991
10840,20161
7156,20269
13852,9985
15498,16731
12951,10380
9904,14632
1498,8158
11294,5112
14265,13153
2670,8591
6830,5110
8192,3353
9415,9604
1971,9094
7184,20454
7200,20418
1753,7776
8712,20977
7030,21072
2771,8197
14396,12886
13276,12083
3126,8026
2698,9449
2975,8421
11423,13402
8446,2623
4676,5614
12339,19797
15715,19417
4040,10064
11769,16041
9763,12122
4636,15392
9239,9781
10529,18544
10471,15473
3080,8557
6357,20087
13273,14903
6700,3618
10215,12423
12360,17268
8181,18562
9026,21813
7089,20931
3359,9543
11253,920
2278,8307
12122,20606
13019,14975
10669,16885
12801,13068
13271,11528
11159,13079
9636,13358
13579,12485
4037,6996
9901,18951
8703,1724
6671,4793
11880,12787
10433,12706
12769,15759
9421,10146
5426,7154
11532,17650
12320,21077
14360,20637
11167,20404
9924,13892
3382,8261
11972,5315
14516,11410
15630,12008
11233,5305
14600,719
2127,9131
2112,8983
10772,15762
2115,9971
3831,9002
7418,1260
11110,1715
11806,9352
11201,6015
10814,3838
12535,10544
7730,1371
3893,16383
13607,16440
11773,18294
10879,16151
2963,7542
13698,1247
10535,5207
12801,9669
10062,17195
8168,16905
14575,22097
3295,8242
6970,21842
13631,16575
10714,11031
6775,21670
9860,16115
14617,16648
16114,11055
4059,3185
4244,9022
10859,4234
1552,11260
13192,14760
16114,19121
14225,15600
7762,3273
2539,11346
3643,13268
11123,2629
2581,6981
7061,4487
12293,3044
2038,7606
3566,11395
8574,8111
14460,17435
8364,7794
1770,8162
13306,13823
12212,15658
7380,21015
10032,12376
9020,11407
8374,11080
9047,9501
8053,12022
11095,16396
16295,15745
14296,14932
9429,19820
8414,1959
15177,18559
16290,17930
824,8444
14814,16166
13136,18255
1624,9043
8695,12699
10697,11451
6877,986
8225,10484
9414,10253
2351,9123
4584,7182
4326,7463
13806,9857
4089,1250
13289,1254
15125,16686
9866,1008
11611,13804
1573,9257
12876,11667
4130,8940
5348,18112
11108,5776
12910,5338
11719,20406
2286,7976
10975,1416
14204,4810
13770,10024
14513,13759
13553,10605
10785,10034
16266,12611
12324,9970
8281,3408
17857,11725
10334,20128
8550,12206
9209,12532
3632,10224
4096,9711
594,8256
2658,6919
2930,7512
4283,16201
8959,11364
16649,11669
13767,11213
14945,10959
15689,18506
11812,15537
11883,16698
17706,11211
3176,19495
4217,9900
3393,10252
9688,14263
10726,17842
1844,7506
9860,21235
7049,20816
4636,9623
9614,19168
14726,19871
6486,4957
9851,18606
6704,8004
15265,15339
5092,12408
7830,14721
12590,11094
1680,9070
3958,8922
1684,8550
8841,9871
916,8129
3988,10649
8813,17954
11131,7137
7370,2217
9043,1021
13482,16889
5075,3031
13245,12390
9050,11311
11721,11019
3083,8770
10864,10210
12095,12320
2302,8539
7032,3630
8816,12445
1924,7403
6109,2010
11642,17361
14713,18008
14742,3636
11160,10546
13682,10281
12469,18039
7804,19901
7264,13944
6008,18880
7028,13339
2580,6198
11391,14580
10977,12753
12293,14199
4116,2931
7822,2152
9947,9682
9925,3449
8651,3071
5075,7165
11288,20010
9126,9603
12108,4309
11260,955
5437,7446
3244,8625
1137,8366
8925,12034
9771,1292
4512,7540
8380,7343
4042,7785
8231,6592
6870,8632
3027,8201
14853,11386
5316,10156
5125,7506
4090,9126
5322,10998
4138,2508
11630,14930
3024,6083
4345,6938
16686,15615
17995,12497
16336,12455
16308,11051
5383,14484
9863,12793
11341,20948
11835,13669
9162,17975
9904,11297
11425,14337
1044,8359
10197,16716
709,7966
12931,18171
15857,18098
16248,18357
10960,13162
15218,16971
9600,1349
4607,4729
6460,4847
15687,18572
4092,9765
2948,14420
6681,6077
8006,19950
8555,13234
10339,12128
8165,20468
6267,6156
10928,17076
11897,16275
11521,8125
15488,15470
6735,2164
3931,8084
6562,16336
2677,8854
1571,8178
9556,3592
14896,22057
3242,727
3876,16300
7551,4167
1445,9285
11524,6408
3727,10777
5578,6788
3510,10531
5403,4587
7616,7681
2428,7148
8308,12367
3958,5384
11730,9521
14524,16704
3439,8603
15128,16522
11793,15751
11142,10266
8870,12393
4179,5671
15870,11446
4182,9295
3385,10416
1416,8853
6849,9243
1073,8143
8353,9764
9913,7859
7204,7735
15989,13952
17686,11840
4267,7155
16205,12211
5086,10337
9118,12801
9556,9845
8984,11438
11870,8357
4905,8157
8245,9402
14609,4817
16559,11888
14521,795
4706,4511
5972,2808
16379,19194
11223,16491
8226,17781
8461,21287
4695,15185
4523,6710
7229,3699
9513,4088
7710,21919
3600,7076
1171,8203
12783,13298
12031,15708
10024,10760
6348,2592
3668,10665
14035,5619
8786,414
12735,17918
6659,8319
13174,17455
11430,19979
11683,9453
15694,18377
9721,11883
10098,13743
14800,15581
12579,21282
12784,10686
10892,10834
1506,9654
14138,19431
2774,8351
14278,15274
14403,18903
16352,19370
11628,9447
2880,6878
7809,3124
13518,9822
8165,5878
8045,3163
9608,18457
1714,8669
716,9107
9346,12638
9445,21531
6573,17259
12686,18231
15023,20280
17086,16545
7416,19021
16194,16787
13768,15529
2546,5842
9339,19942
9531,3803
15597,18825
11862,9577
15535,12514
13839,14363
3637,19395
6493,14190
7155,20034
15594,15392
11060,20629
14574,12214
11676,18055
16137,18401
15204,16461
14518,13005
5120,1366
14824,10349
16416,18118
15538,19377
14155,18946
14422,17958
8222,21379
12691,17798
8804,20701
16557,13128
12665,13483
11739,10990
4423,6687
4869,6902
12368,9365
3828,5193
11299,17978
14756,12392
9992,2664
10797,20059
10392,19014
1614,14047
13620,15684
2765,12871
12152,10733
13634,9901
9012,13017
14076,11958
3458,7731
14542,11149
8493,14421
4473,18782
12428,2836
3612,17665
9985,9418
15106,11824
13931,11758
10313,19350
12515,17836
6144,3055
11462,10332
3938,9709
1871,9246
7386,13264
4796,7945
13232,3025
14657,5285
8688,12506
8504,13149
9531,16995
7305,14312
13013,5886
6261,1272
7609,932
7535,489
10355,1072
4557,5919
8068,4406
6187,3996
14533,5241
4274,5787
12880,15400
10632,15548
7734,22706
8905,1444
4722,6239
13893,11945
10325,9989
12963,11988
13197,20953
13637,12731
12795,12448
10690,10275
7238,16839
8117,3980
11084,4551
12671,16228
8360,21348
14506,11459
10731,19775
7472,22556
15872,17563
12346,19942
3690,1261
3952,5340
4060,10266
11950,16037
3009,18121
8346,20924
3822,13195
14742,13052
6390,5123
8044,19625
2248,7281
3513,17300
11823,21184
13992,12556
7093,21902
10256,13848
15985,10940
14509,10568
13868,16655
8765,18994
2908,6480
8365,3519
14130,12029
7507,4220
10319,20223
9364,14609
9155,21097
10304,15710
8642,12794
4330,17582
12473,9428
5208,2597
10349,10698
6945,17923
5742,2176
3450,2132
14264,16553
6767,23289
7084,13600
3788,8801
13811,4744
6489,22480
4962,15591
17207,14013
11115,20716
9578,11013
11966,19954
9638,17985
15071,18497
9624,18713
7766,20229
7856,21355
5894,18751
7127,20781
7709,19981
7131,20839
8496,21437
14970,19945
7442,3855
11811,10937
2850,7743
787,7877
9026,11341
15983,16423
13111,18692
7170,22508
3566,1640
9269,11892
8761,151
10475,20651
7576,17225
7230,1753
17230,14775
6933,22413
5832,3483
3203,9874
1603,7307
9838,16965
1851,9192
2442,10515
4743,1299
9690,3226
16247,19300
11192,16886
3577,7567
2234,9228
8655,2088
8274,20702
8978,4518
3367,8943
12194,11935
5735,13337
6287,22646
8335,21204
7881,22581
8016,21226
6767,13041
4943,14758
14357,14301
14468,16788
7708,21730
5432,22886
7607,22227
14971,12221
12876,17671
6835,11408
2092,14025
13766,15193
11959,19644
1983,19496
13720,15279
15355,11260
1839,9240
11071,15594
12901,21931
14530,12336
13188,11726
16030,11065
13137,14804
11250,14261
8138,12336
4235,7515
2231,10601
8669,20885
7008,20997
3727,8628
16411,15180
15447,13883
9984,16678
11143,12802
10884,14964
12529,14377
3631,10284
13775,20173
8179,10417
13256,12445
7172,20116
7857,20575
6263,16479
7876,19692
14586,10660
9296,19451
15826,11340
10647,12505
9036,21001
6176,23224
3144,6779
7284,17741
9466,11849
8504,21318
3061,5647
11000,12237
10999,14502
2190,13017
1608,6007
7919,21706
8109,13083
1939,9124
17310,12813
7481,6475
13459,14439
8698,19407
4130,10774
12258,13106
2641,8980
6803,9107
13824,14931
11897,12977
8311,18458
6327,5232
6234,23284
13332,16661
12860,14330
4973,1640
10956,13296
13620,10927
10028,18679
12515,11069
5351,18556
6646,13513
15915,17223
12396,14055
7791,21280
4325,15751
5762,18684
6656,23301
12101,8054
14846,10961
7701,20200
13168,15758
9405,13042
14444,13891
13385,12411
4087,9974
766,9004
14126,21527
12717,1060
12269,12965
9933,9595
3520,9076
16242,12334
2090,7966
5016,9769
12642,10694
9424,13516
7789,5567
11920,12249
13627,17769
9237,15223
10678,13120
15944,15733
14243,10983
15297,11452
12040,10463
3214,8524
3660,7773
3147,7670
7787,22662
4545,9320
1004,8264
3238,12150
3683,17436
12476,17210
6504,18426
8023,21678
13786,19509
14710,18965
14386,18063
13859,16357
6366,22592
14499,20597
14430,22743
11631,17549
14176,19613
13239,20918
10560,15186
8898,12820
12577,13075
5156,10928
7351,21300
3198,1968
1935,7564
9647,8195
13314,1503
3598,9765
14496,10872
2597,6430
8902,12514
7290,10564
9780,9815
7594,20430
16178,4173
13674,11442
9098,2254
11603,5264
13791,9701
7456,20361
17437,12006
12916,9254
10632,16189
9424,19433
10024,8062
12034,14209
11683,10580
10626,10594
3372,7264
8902,12451
10105,15844
2823,7627
8855,2571
9063,12530
8239,3447
4176,1720
4600,10289
3108,10036
3593,8402
3561,10551
8927,10507
7581,22000
6389,22555
4029,9187
8256,10405
5957,17767
5581,19260
6638,19039
2374,8564
16961,15105
11793,10685
15318,13635
2589,9602
13216,5253
11186,9525
5959,7434
10710,18662
17375,14787
7072,18921
11039,10106
10659,12310
16329,11931
11387,17064
5540,5093
4375,10282
12460,15774
3960,7818
7057,5558
6287,7563
6669,12582
4056,6827
13025,11763
7142,14112
3435,9082
6845,20684
2442,8309
2705,8822
2588,8562
13123,15897
16233,14959
14015,16348
15439,14732
16508,15726
16066,13042
17109,15500
17216,14061
12919,15851
9057,18558
10296,17150
15592,19170
5011,1847
13853,19570
5421,12529
817,8220
7561,21182
3639,18416
13012,12960
13141,19849
15529,17358
12662,10088
7330,17807
1856,8707
5174,15899
12809,12899
3079,8911
8211,22646
7706,22357
12423,20994
15789,17451
12078,20581
8632,16018
9524,19033
2755,8911
2881,9740
14997,19589
7016,20225
7911,20644
6031,7241
10034,16292
5509,11587
15921,13556
12189,19009
9125,10713
1685,8130
3667,10536
15813,17974
2767,10119
6338,16983
6042,8702
3012,6292
15518,16313
5291,5379
9761,11832
2586,7609
12290,1924
13012,5835
12410,3497
9653,6064
12297,1452
13594,20623
13579,15109
2311,7124
2795,6450
2167,9228
11453,19857
8387,21218
7782,14499
672,12229
9376,11255
5199,6246
2074,10833
12860,21284
13874,10356
9953,9562
14848,21140
10578,19665
16040,19001
11557,14095
11048,16749
12195,5333
13020,17323
14569,19765
12859,10251
13451,16911
10977,3819
8442,10262
11820,1850
15665,16878
11668,18359
8755,19386
6655,20328
9630,19448
9042,19068
2955,7693
15036,15516
2652,8629
3283,8424
4412,7019
4347,7921
10285,6951
8765,3201
3188,7092
5770,2226
2953,8468
3945,8832
11990,15969
12447,2516
12501,3258
8942,5984
8617,2522
14238,12596
11245,10916
10781,9752
13016,2838
8479,7354
9968,4312
6840,6605
8777,11497
4094,1773
8745,898
14944,18658
785,9103
10861,11029
14858,13336
6151,1874
13515,11741
12139,11310
14327,4089
6786,20613
6515,15100
12413,17881
13245,18500
13677,21241
17570,12157
11672,16128
9909,12966
7607,16497
3022,10345
13328,14707
13903,14970
8000,18546
9307,18729
10226,15933
9764,1930
13891,16118
12744,15148
10411,6838
14854,14386
13126,16299
16072,16375
15103,20866
3293,8264
4559,8247
2341,8777
10522,12048
10183,10378
9391,19039
10399,5816
2673,7948
15577,4043
6412,15215
6587,16822
12751,15354
12990,17172
10221,14916
7631,21670
11799,14903
1292,8964
6459,9046
1919,7585
4368,4060
16357,11732
4462,4037
8057,5070
8074,4976
9438,14373
8931,20302
7606,12750
6324,19873
12181,19997
6642,18160
10859,15409
13593,14162
5499,15044
7767,21836
3639,1159
9862,9530
3244,10119
5407,13019
11711,11117
6732,7251
5057,6992
5461,896
11205,16597
6123,21080
6179,21090
12939,18674
6776,20342
5213,7882
7986,6838
8842,12080
12673,16109
11943,20219
10441,11157
9675,11267
15408,20155
15437,20611
3256,1467
15844,15214
9189,12610
2333,7173
12224,14547
12923,14287
2451,8426
7797,19944
3091,18237
2887,7746
3688,5351
3110,18319
9292,8805
7004,21171
4410,10524
1194,8616
790,8203
6879,20648
2418,8254
14476,19203
10437,22068
11824,15273
16330,14115
9089,3192
8854,383
8896,6351
2785,9682
8615,14807
8242,15798
9750,7589
2980,8874
2109,7867
9968,1134
16859,13010
9460,7285
7702,10331
12735,12467
14184,2400
10340,4018
11689,9920
12969,13499
13966,2390
10770,8629
3226,10158
8606,8990
11281,9842
12454,5675
12267,12521
9444,5733
9560,8597
8147,2553
10492,5077
4342,9069
7528,8598
3599,7706
13835,11084
11514,15707
6977,4760
10961,6074
9661,11450
5736,11249
8314,12495
14519,17804
7951,15936
12154,12026
9462,7589
9248,5378
8224,8940
13780,12403
16540,11989
15209,10857
10646,10130
12255,10625
11480,11855
15918,11197
15056,11640
8714,10959
14086,10513
13499,9909
6407,2744
14366,20083
4256,5833
855,8419
2507,11629
9186,2920
2016,7434
6879,19485
16730,16552
13295,16343
14606,22161
7451,22196
5815,10045
13702,15378
3522,10470
6459,20790
13598,17244
5035,19274
10874,11508
10371,7537
9743,3764
8156,10492
11010,11653
5574,9506
16362,14404
13251,16003
15061,20324
10928,4370
8487,1834
7674,18977
16402,14340
3432,9713
6494,19941
9986,6407
15237,10486
15581,14124
13209,10336
15958,13810
11671,14133
9443,15735
7061,12548
3515,7299
13496,10862
10761,15650
5613,4092
11107,19740
11605,11450
10051,18983
13406,15275
14460,19024
12656,20685
13828,12230
5557,19827
4624,16953
14007,15589
9968,19917
13439,9575
12852,21197
15894,18940
14376,18759
16859,16090
11888,11479
16244,18421
16347,13626
8964,7295
2955,13080
11012,10407
10122,13695
9480,10759
14411,12580
8391,16343
13706,5751
13915,5711
3924,9310
12499,19752
14047,10809
13588,1501
13363,1426
12374,13867
14686,11735
15635,17397
16854,14916
12908,17852
9186,10207
7174,21665
14595,15193
7379,20819
10603,17078
13730,11075
11913,10258
3458,5867
15208,10606
8877,13765
13970,11131
6260,5169
10055,17331
10077,11983
12457,10561
4489,17071
11823,15669
10180,8973
2489,8705
10950,14026
5801,10817
14734,19275
11841,13552
2711,14317
12284,13358
11360,15400
13777,11761
6870,7415
14182,12302
9082,6042
15186,11083
15044,12435
5302,16955
17170,12421
13757,18263
14974,11237
7375,14759
7702,14335
10617,10269
7971,11397
12293,13511
17383,14744
12618,10091
11316,11141
15453,11688
13761,11252
12526,10002
15365,11817
13024,14105
16108,11132
16716,13887
8385,5377
4103,9264
9082,14743
10654,19722
14236,9822
9217,11451
15784,13723
9787,10584
8282,6425
9506,15184
12459,11137
8736,11436
11530,7660
16296,17789
12318,10674
12990,10730
15606,13759
11718,10032
11339,19375
10016,9571
11428,15641
11666,11613
3366,7117
14034,11453
13223,10567
12161,11228
17121,11776
16667,12217
14131,9800
16061,17766
13280,10247
11409,17642
14254,9963
13291,10208
17239,11834
14528,11235
16446,11122
10487,9940
5811,20252
4159,10518
10708,11268
10872,11476
11843,19636
14319,18435
13436,17319
14403,20289
11272,2650
9109,12089
9650,6985
4212,956
3637,9016
9902,11500
4474,6676
920,8677
11047,18227
7380,20253
9975,16920
8474,21989
8128,21233
5880,22967
9669,18210
1292,9509
1310,8015
11739,16201
14143,12508
9646,18127
11214,15013
14899,15553
3581,8868
9893,14830
15289,16163
10231,21372
14924,14141
13076,19663
9064,19371
15973,15344
3629,5524
430,8565
13416,14786
6702,938
10094,4323
3590,7890
10644,19819
8704,20708
500,8557
4751,7591
12953,20158
9369,18895
14170,16192
11599,18169
2358,7097
10469,16922
13462,15219
7768,21975
15726,19091
2077,7227
9919,21443
11526,18931
6785,7688
15853,18650
13164,16389
4757,16068
16814,15119
7093,20378
10467,17966
8232,22460
3536,8531
8819,20877
13549,15630
10382,20458
15256,16882
1838,9315
10495,13118
8280,11011
13784,14476
9232,21425
10005,15746
10443,15998
10319,17862
15806,17030
3998,7030
15499,15551
14304,17898
12505,17653
7352,22152
10186,10640
11902,14641
4707,6330
9952,14118
9848,14319
14495,20835
15839,20505
13571,20437
9690,13922
5489,7769
13406,17432
1968,8926
3869,5541
357,8483
10439,3028
12921,21505
7631,13753
8950,19049
10060,20375
3028,13401
2838,9991
3117,9805
3905,9418
17789,12800
5162,2132
15632,18914
1840,8887
