x,y
9707.760000,3997.200000
9807.830000,3997.200000
10158.100000,4047.160000
9807.830000,4396.920000
9857.880000,4346.950000
9907.920000,4396.920000
10108.100000,4396.920000
10108.100000,4496.850000
10208.200000,4396.920000
10308.200000,4496.850000
10408.300000,4197.050000
10408.300000,4097.130000
10658.500000,4047.160000
10808.600000,4296.980000
10808.600000,4396.920000
10508.400000,4496.850000
10508.400000,4596.770000
10708.500000,4596.770000
10808.600000,4696.700000
10408.300000,4996.500000
10508.400000,4996.500000
10508.400000,5196.350000
10808.600000,4996.500000
10908.700000,4996.500000
10858.700000,4946.530000
11008.800000,4696.700000
11259.000000,4546.810000
11108.900000,4396.920000
11008.800000,4296.980000
11008.800000,4396.920000
11108.900000,4296.980000
11259.000000,4147.090000
11559.200000,3847.300000
11359.100000,4047.160000
11359.100000,3747.370000
11158.900000,3747.370000
10958.800000,3847.300000
10558.400000,3347.650000
10358.300000,3547.510000
10558.400000,3647.440000
10808.600000,3497.550000
10858.700000,3647.440000
11259.000000,3347.650000
11359.100000,3547.510000
11559.200000,3447.580000
11509.200000,3097.830000
12009.600000,2997.900000
12259.800000,2848.000000
11959.500000,2448.280000
11859.500000,2548.210000
12009.600000,2698.110000
12259.800000,2548.210000
12810.200000,2398.310000
12560.000000,2748.070000
12660.100000,2947.930000
12460.000000,2947.930000
12359.900000,3147.790000
12359.900000,3347.650000
12259.800000,3447.580000
12710.200000,3797.330000
12460.000000,3847.300000
12159.700000,3847.300000
12159.700000,3947.230000
12009.600000,4097.130000
11859.500000,4047.160000
11959.500000,4446.880000
12009.600000,4396.920000
12159.700000,4346.950000
12560.000000,4446.880000
12409.900000,4496.850000
12309.800000,4596.770000
12460.000000,4746.670000
12460.000000,4846.600000
12460.000000,4946.530000
12760.200000,4946.530000
12760.200000,5146.390000
12460.000000,5146.390000
12510.000000,5196.350000
12460.000000,5246.320000
12259.800000,5046.460000
12159.700000,5246.320000
12059.600000,4946.530000
11809.400000,4996.500000
11859.500000,5346.250000
11659.300000,5646.040000
11509.200000,5296.290000
11509.200000,5096.420000
11609.300000,4896.570000
11559.200000,4446.880000
11609.300000,4396.920000
11659.300000,4546.810000
11409.100000,4896.570000
11309.000000,4896.570000
11459.200000,5046.460000
11359.100000,5246.320000
11359.100000,5446.180000
11659.300000,5745.970000
11859.500000,5646.040000
12159.700000,5546.110000
12259.800000,5845.900000
12059.600000,6045.760000
12159.700000,6145.690000
12009.600000,6295.590000
12159.700000,6545.410000
12359.900000,5945.830000
12460.000000,6045.760000
12710.200000,6495.440000
12560.000000,6545.410000
12510.000000,6595.380000
12259.800000,6845.200000
12109.700000,6795.240000
12109.700000,6895.160000
11909.500000,6795.240000
12109.700000,6995.090000
12309.800000,7194.960000
12309.800000,7294.880000
12460.000000,7144.990000
12710.200000,6795.240000
12710.200000,6995.090000
12710.200000,7095.030000
13010.400000,6995.090000
13260.600000,7344.850000
13160.500000,6745.270000
13060.400000,6445.480000
13310.600000,6595.380000
13310.600000,6695.310000
13460.800000,6545.410000
13160.500000,6145.690000
12560.000000,5646.040000
12510.000000,5696.010000
12710.200000,5795.940000
12960.300000,5646.040000
12960.300000,5845.900000
13260.600000,6045.760000
13360.700000,6045.760000
13460.800000,6145.690000
13460.800000,5845.900000
13711.000000,5496.140000
13861.100000,5646.040000
13660.900000,5745.970000
13560.800000,5745.970000
13360.700000,5646.040000
13360.700000,5446.180000
13260.600000,5246.320000
13560.800000,5346.250000
13560.800000,5246.320000
13711.000000,5196.350000
13660.900000,5146.390000
13360.700000,4946.530000
13160.500000,4746.670000
13460.800000,4646.740000
13310.600000,4496.850000
12960.300000,4047.160000
13260.600000,4247.020000
13610.900000,4197.050000
13961.200000,4346.950000
14011.200000,4396.920000
14061.200000,4147.090000
13961.200000,4147.090000
13961.200000,3947.230000
13961.200000,3847.300000
13761.000000,3747.370000
13610.900000,3797.330000
13360.700000,3747.370000
13460.800000,3647.440000
13560.800000,3547.510000
13861.100000,3347.650000
12860.300000,3047.860000
12960.300000,3147.790000
13460.800000,2448.280000
13811.000000,2498.250000
13811.000000,2897.960000
14061.200000,2848.000000
14111.300000,2798.030000
14261.400000,2947.930000
14461.500000,2947.930000
14661.700000,2848.000000
14661.700000,3047.860000
14761.800000,3147.790000
14861.900000,3147.790000
15012.000000,3197.750000
14811.800000,3197.750000
14411.500000,3297.680000
14361.500000,3247.720000
14161.300000,3547.510000
14461.500000,3847.300000
14561.600000,3847.300000
14761.800000,3847.300000
14761.800000,4047.160000
14861.900000,4147.090000
14861.900000,4346.950000
14962.000000,4047.160000
15162.100000,3747.370000
15162.100000,3847.300000
15362.300000,3547.510000
15412.300000,3497.550000
15462.300000,3547.510000
15362.300000,3747.370000
15062.000000,4147.090000
15062.000000,4247.020000
15162.100000,4247.020000
15412.300000,4197.050000
15562.400000,3947.230000
15562.400000,3847.300000
15662.500000,3847.300000
15862.700000,3647.440000
15162.100000,2848.000000
15262.200000,2548.210000
15362.300000,2947.930000
15412.300000,2897.960000
15562.400000,2947.930000
15862.700000,2947.930000
16012.800000,2798.030000
16062.800000,2947.930000
16112.900000,2798.030000
16263.000000,2548.210000
16263.000000,2848.000000
16263.000000,3047.860000
16263.000000,3147.790000
16213.000000,3497.550000
16363.100000,3547.510000
16513.200000,3297.680000
16563.200000,3347.650000
16763.400000,3447.580000
16963.600000,3547.510000
16563.200000,3847.300000
16513.200000,3797.330000
16613.300000,3997.200000
16763.400000,4047.160000
16963.600000,3747.370000
17013.600000,3897.270000
17363.900000,4147.090000
17363.900000,4346.950000
17213.800000,4396.920000
16813.400000,4396.920000
16763.400000,4346.950000
16663.300000,4247.020000
16613.300000,4396.920000
16463.200000,4946.530000
16263.000000,4946.530000
16213.000000,4596.770000
16112.900000,4696.700000
15762.600000,4646.740000
15862.700000,5246.320000
15462.300000,5446.180000
15762.600000,5446.180000
15862.700000,5546.110000
15912.700000,5596.070000
15662.500000,5546.110000
15662.500000,5646.040000
15662.500000,5745.970000
15562.400000,5646.040000
15562.400000,5745.970000
15762.600000,5945.830000
15812.600000,5895.870000
16062.800000,5945.830000
15962.800000,6045.760000
15912.700000,6295.590000
15762.600000,6145.690000
15762.600000,6245.620000
15462.300000,6145.690000
15412.300000,6095.720000
14661.700000,4946.530000
14461.500000,4946.530000
14411.500000,4696.700000
14261.400000,4846.600000
14161.300000,4846.600000
14161.300000,5046.460000
13961.200000,5046.460000
14361.500000,5446.180000
14461.500000,5446.180000
14361.500000,5546.110000
14161.300000,5646.040000
14561.600000,5845.900000
14962.000000,6045.760000
15012.000000,6295.590000
14611.700000,6295.590000
14411.500000,6295.590000
14461.500000,6445.480000
14461.500000,6545.410000
14611.700000,6495.440000
14911.900000,6595.380000
14962.000000,6745.270000
14461.500000,6945.130000
14061.200000,6745.270000
14211.300000,6395.510000
14011.200000,6295.590000
14011.200000,6395.510000
14011.200000,6595.380000
13961.200000,6645.340000
14061.200000,6845.200000
14011.200000,6795.240000
14461.500000,7344.850000
15062.000000,6945.130000
15112.100000,6895.160000
15112.100000,6995.090000
15062.000000,6645.340000
15262.200000,6545.410000
15212.200000,6695.310000
15262.200000,6945.130000
15312.200000,6995.090000
15362.300000,7045.060000
15512.400000,6995.090000
15662.500000,6745.270000
15962.800000,6445.480000
16112.900000,6395.510000
16112.900000,6295.590000
16263.000000,6245.620000
16313.000000,6295.590000
16263.000000,6445.480000
15962.800000,6645.340000
16162.900000,6845.200000
16513.200000,6895.160000
16463.200000,7144.990000
16913.500000,6995.090000
16963.600000,6945.130000
17213.800000,7095.030000
16713.300000,6695.310000
16813.400000,6395.510000
16863.500000,6445.480000
17013.600000,6595.380000
17263.800000,6645.340000
17313.800000,6495.440000
17864.300000,6245.620000
17564.000000,6245.620000
17363.900000,6245.620000
17363.900000,5945.830000
17013.600000,6195.660000
16563.200000,6145.690000
16563.200000,6045.760000
16763.400000,5845.900000
16863.500000,5646.040000
16463.200000,5346.250000
16563.200000,5146.390000
16663.300000,4946.530000
16863.500000,5046.460000
16963.600000,4846.600000
17113.700000,4696.700000
17013.600000,4896.570000
17013.600000,4996.500000
16963.600000,5146.390000
17163.700000,5146.390000
17163.700000,5246.320000
17263.800000,5346.250000
17413.900000,5096.420000
17464.000000,5046.460000
17614.100000,5096.420000
17864.300000,4746.670000
17764.200000,4846.600000
17564.000000,4646.740000
17814.200000,5196.350000
17914.300000,5396.220000
17964.300000,5546.110000
18164.500000,5745.970000
18264.600000,5745.970000
18364.700000,5646.040000
18464.800000,5646.040000
18264.600000,5546.110000
18364.700000,5346.250000
18464.800000,5246.320000
18564.800000,5046.460000
18464.800000,5046.460000
18364.700000,5046.460000
18264.600000,5146.390000
18264.600000,4946.530000
18164.500000,4846.600000
18064.400000,4946.530000
18064.400000,4746.670000
18164.500000,4646.740000
18264.600000,4646.740000
17764.200000,4147.090000
17764.200000,4047.160000
17614.100000,3997.200000
17564.000000,4047.160000
17564.000000,3847.300000
17464.000000,3647.440000
17263.800000,3647.440000
17063.600000,3347.650000
16863.500000,3247.720000
16513.200000,2798.030000
16663.300000,2848.000000
16813.400000,2798.030000
17013.600000,2997.900000
16963.600000,2947.930000
17113.700000,2798.030000
17363.900000,2947.930000
17464.000000,2748.070000
17363.900000,2848.000000
16963.600000,2448.280000
16863.500000,2448.280000
16813.400000,1698.810000
16963.600000,1648.840000
16763.400000,1448.980000
16563.200000,1349.050000
16713.300000,1299.090000
16913.500000,1399.010000
17063.600000,1349.050000
17113.700000,1598.880000
17263.800000,1548.910000
17313.800000,1698.810000
17464.000000,1648.840000
17413.900000,1498.940000
17213.800000,1299.090000
17564.000000,1448.980000
17614.100000,1598.880000
17714.200000,1399.010000
17764.200000,1548.910000
17864.300000,1349.050000
18014.400000,1299.090000
18064.400000,1448.980000
17914.300000,1498.940000
18114.500000,1698.810000
18264.600000,1648.840000
18414.700000,1598.880000
18214.600000,1399.010000
18364.700000,1349.050000
18514.800000,1299.090000
18614.900000,1299.090000
18664.900000,1349.050000
18614.900000,1399.010000
18614.900000,1498.940000
18664.900000,1548.910000
18664.900000,1448.980000
18715.000000,1399.010000
18715.000000,1299.090000
18765.000000,1349.050000
18815.000000,1299.090000
18815.000000,1399.010000
18865.100000,1349.050000
18915.100000,1299.090000
18915.100000,1399.010000
18865.100000,1448.980000
18915.100000,1498.940000
18915.100000,1598.880000
18915.100000,1698.810000
18865.100000,1648.840000
18815.000000,1598.880000
18865.100000,1548.910000
18815.000000,1498.940000
18765.000000,1448.980000
18715.000000,1498.940000
18765.000000,1548.910000
18715.000000,1598.880000
18765.000000,1648.840000
18815.000000,1698.810000
18715.000000,1698.810000
18664.900000,1648.840000
18614.900000,1598.880000
18614.900000,1698.810000
17864.300000,2548.210000
18414.700000,2598.180000
18564.800000,2448.280000
18364.700000,2848.000000
18264.600000,2947.930000
18564.800000,3047.860000
18715.000000,2897.960000
18915.100000,2698.110000
18815.000000,2897.960000
18614.900000,3297.680000
18564.800000,3347.650000
18464.800000,3447.580000
17864.300000,2848.000000
17864.300000,3147.790000
17964.300000,3547.510000
18064.400000,3847.300000
18214.600000,3997.200000
18264.600000,3947.230000
18364.700000,3847.300000
18464.800000,3747.370000
18715.000000,4197.050000
18664.900000,4247.020000
18464.800000,4247.020000
18264.600000,4247.020000
18364.700000,4346.950000
18514.800000,4596.770000
18414.700000,4696.700000
18664.900000,4846.600000
18915.100000,4696.700000
18965.200000,4646.740000
18865.100000,4546.810000
18865.100000,4047.160000
18865.100000,3947.230000
18815.000000,3797.330000
18865.100000,3847.300000
19015.200000,4097.130000
19115.300000,4197.050000
19215.300000,4197.050000
19465.600000,3947.230000
19465.600000,3847.300000
19465.600000,3747.370000
19115.300000,3297.680000
19365.500000,3247.720000
19465.600000,2947.930000
19365.500000,2848.000000
19115.300000,2698.110000
19365.500000,2548.210000
19715.800000,2498.250000
21317.000000,2098.530000
19515.600000,4097.130000
19365.500000,4147.090000
19315.400000,4197.050000
19165.300000,4646.740000
19365.500000,4746.670000
19215.300000,5096.420000
19015.200000,5196.350000
19115.300000,5296.290000
19215.300000,5296.290000
19115.300000,5496.140000
18915.100000,5995.790000
18965.200000,5945.830000
19415.500000,6295.590000
19715.800000,7194.960000
18815.000000,6195.660000
18664.900000,6145.690000
18464.800000,5845.900000
18164.500000,6045.760000
18164.500000,6145.690000
18464.800000,6545.410000
18214.600000,6595.380000
18114.500000,6895.160000
18314.600000,7194.960000
18214.600000,7194.960000
18164.500000,7144.990000
18064.400000,7144.990000
18014.400000,7194.960000
17964.300000,7144.990000
17764.200000,7144.990000
17464.000000,7344.850000
16863.500000,8344.150000
16813.400000,8394.110000
16763.400000,8344.150000
16413.100000,8394.110000
16313.000000,8494.050000
16263.000000,8444.080000
16313.000000,8394.110000
16213.000000,8294.180000
16112.900000,8294.180000
16162.900000,8444.080000
16213.000000,8494.050000
16112.900000,8593.980000
16012.800000,8593.980000
15962.800000,8544.010000
15862.700000,8544.010000
15862.700000,8344.150000
15762.600000,8344.150000
15412.300000,8394.110000
15312.200000,8394.110000
15312.200000,8494.050000
15262.200000,8444.080000
15212.200000,8494.050000
15112.100000,8593.980000
15012.000000,8593.980000
14962.000000,8544.010000
14861.900000,8544.010000
15162.100000,8444.080000
15212.200000,8294.180000
15112.100000,8294.180000
14861.900000,8344.150000
14761.800000,8344.150000
14411.500000,8394.110000
14311.400000,8494.050000
14261.400000,8444.080000
14311.400000,8394.110000
14211.300000,8294.180000
14111.300000,8294.180000
14161.300000,8444.080000
14211.300000,8494.050000
14111.300000,8593.980000
14011.200000,8593.980000
13961.200000,8544.010000
13861.100000,8544.010000
13861.100000,8344.150000
13761.000000,8344.150000
13410.700000,8394.110000
13310.600000,8394.110000
13310.600000,8494.050000
13260.600000,8444.080000
13210.500000,8494.050000
13160.500000,8444.080000
13210.500000,8294.180000
13110.500000,8294.180000
12860.300000,8344.150000
12810.200000,8394.110000
12760.200000,8344.150000
11509.200000,7194.960000
11259.000000,6845.200000
11008.800000,7095.030000
10758.600000,6945.130000
11008.800000,6795.240000
11008.800000,6695.310000
11108.900000,6495.440000
11509.200000,6495.440000
11108.900000,6095.720000
11158.900000,5945.830000
11259.000000,5546.110000
11008.800000,5795.940000
10708.500000,6095.720000
10358.300000,5646.040000
10408.300000,5795.940000
10458.300000,6045.760000
10308.200000,6295.590000
10208.200000,6395.510000
10208.200000,6495.440000
10358.300000,6845.200000
10208.200000,6795.240000
9757.790000,6745.270000
9407.510000,6795.240000
9457.550000,6945.130000
9757.790000,7045.060000
10058.000000,7144.990000
9807.830000,6895.160000
9757.790000,6445.480000
9907.920000,6295.590000
10158.100000,6145.690000
9957.960000,5945.830000
10158.100000,5845.900000
9757.790000,5845.900000
10158.100000,5346.250000
10358.300000,5146.390000
10158.100000,5146.390000
10158.100000,4946.530000
10058.000000,4846.600000
10058.000000,4946.530000
10008.000000,5096.420000
9957.960000,5046.460000
9657.720000,5046.460000
9607.680000,5096.420000
9557.640000,5146.390000
9557.640000,5046.460000
9457.550000,4946.530000
9657.720000,4946.530000
10058.000000,4546.810000
9907.920000,4596.770000
9607.680000,4596.770000
9707.760000,4396.920000
9557.640000,4346.950000
9457.550000,4247.020000
9557.640000,4147.090000
9557.640000,4247.020000
9057.240000,4147.090000
8957.160000,4047.160000
8957.160000,3847.300000
9057.240000,3847.300000
9057.240000,3747.370000
8957.160000,3447.580000
9007.200000,2798.030000
8757.000000,2848.000000
8356.680000,3047.860000
8156.510000,2748.070000
8156.510000,3047.860000
8056.440000,3047.860000
7956.350000,2947.930000
7856.270000,2848.000000
7756.200000,2548.210000
7756.200000,2448.280000
7656.110000,2548.210000
7706.160000,2798.030000
7606.070000,2798.030000
7856.270000,3147.790000
7756.200000,3347.650000
7556.030000,3447.580000
6955.550000,3247.720000
6955.550000,2848.000000
7105.680000,2598.180000
7055.640000,2848.000000
7105.680000,2798.030000
6755.400000,3247.720000
7005.590000,3497.550000
6955.550000,3847.300000
7005.590000,3897.270000
6755.400000,4147.090000
7155.720000,3847.300000
7255.790000,4147.090000
7556.030000,4247.020000
7305.830000,4496.850000
7506.000000,4596.770000
7455.960000,4846.600000
7656.110000,4846.600000
7856.270000,4346.950000
7756.200000,4147.090000
8056.440000,4247.020000
8056.440000,4047.160000
8106.480000,3997.200000
8156.510000,3947.230000
8156.510000,4047.160000
8356.680000,3947.230000
8556.830000,3847.300000
8356.680000,3547.510000
8556.830000,3547.510000
8606.880000,3597.480000
8656.920000,3947.230000
8606.880000,3997.200000
8656.920000,4147.090000
8757.000000,4247.020000
8606.880000,4296.980000
8506.790000,4496.850000
8757.000000,4646.740000
8907.110000,4396.920000
9007.200000,4596.770000
9107.270000,4396.920000
9207.350000,4596.770000
9057.240000,4846.600000
8757.000000,4846.600000
8606.880000,4996.500000
8556.830000,4846.600000
8356.680000,4946.530000
8356.680000,5646.040000
8456.760000,5945.830000
8356.680000,5845.900000
8356.680000,5945.830000
8356.680000,6145.690000
8356.680000,6245.620000
8306.640000,6395.510000
8957.160000,6045.760000
9057.240000,6045.760000
9157.310000,5945.830000
9057.240000,5745.970000
9507.590000,5895.870000
9157.310000,6245.620000
9007.200000,6495.440000
8807.030000,6995.090000
8256.590000,7144.990000
8406.720000,7294.880000
8106.480000,6995.090000
8106.480000,6895.160000
8056.440000,6845.200000
7906.310000,6895.160000
7656.110000,6445.480000
7355.880000,6145.690000
7656.110000,5945.830000
7856.270000,5745.970000
8106.480000,5696.010000
7956.350000,5945.830000
7455.960000,5945.830000
7355.880000,5845.900000
7055.640000,6145.690000
6905.510000,5895.870000
6955.550000,6045.760000
6955.550000,6145.690000
6855.480000,6145.690000
6855.480000,6245.620000
7005.590000,6295.590000
7255.790000,6345.550000
6905.510000,6895.160000
7806.240000,6995.090000
8006.400000,7294.880000
7906.310000,7294.880000
7756.200000,7344.850000
6655.310000,8643.940000
6455.160000,8544.010000
6505.200000,8693.900000
6305.030000,8593.980000
6154.920000,8643.940000
6405.110000,8294.180000
6255.000000,8344.150000
6104.880000,8394.110000
5954.760000,8444.080000
5904.720000,8294.180000
5754.590000,8344.150000
5804.640000,8494.050000
6004.790000,8693.900000
5654.510000,8544.010000
5604.480000,8394.110000
5504.400000,8593.980000
5454.350000,8444.080000
5354.270000,8643.940000
5204.160000,8693.900000
5154.110000,8544.010000
5304.240000,8494.050000
5104.070000,8294.180000
4953.960000,8344.150000
4803.830000,8394.110000
5004.000000,8593.980000
4853.880000,8643.940000
4703.750000,8693.900000
4603.680000,8693.900000
4553.640000,8643.940000
4603.680000,8593.980000
4603.680000,8494.050000
4553.640000,8444.080000
4553.640000,8544.010000
4503.590000,8593.980000
4503.590000,8693.900000
4453.550000,8643.940000
4403.510000,8693.900000
4403.510000,8593.980000
4453.550000,8544.010000
4503.590000,8494.050000
4403.510000,8494.050000
4453.550000,8444.080000
4503.590000,8394.110000
4553.640000,8344.150000
4603.680000,8394.110000
4603.680000,8294.180000
4503.590000,8294.180000
4453.550000,8344.150000
4403.510000,8294.180000
4353.480000,8344.150000
4403.510000,8394.110000
4353.480000,8444.080000
4353.480000,8544.010000
4353.480000,8643.940000
4303.440000,8693.900000
4303.440000,8593.980000
4303.440000,8494.050000
4303.440000,8394.110000
4303.440000,8294.180000
3602.880000,7194.960000
1901.510000,7894.460000
4053.240000,6045.760000
4253.400000,5945.830000
4303.440000,5895.870000
4353.480000,5745.970000
4253.400000,5745.970000
4153.310000,5745.970000
4053.240000,5745.970000
4053.240000,5546.110000
4353.480000,5446.180000
4353.480000,5346.250000
4353.480000,5246.320000
4453.550000,5046.460000
4403.510000,4796.640000
4453.550000,4846.600000
4153.310000,5246.320000
4003.200000,5096.420000
4153.310000,5046.460000
4053.240000,4946.530000
4053.240000,4746.670000
4403.510000,4596.770000
4353.480000,4247.020000
4053.240000,4147.090000
4403.510000,3897.270000
4303.440000,3997.200000
4003.200000,3797.330000
4053.240000,3647.440000
4003.200000,3597.480000
4053.240000,3447.580000
4253.400000,3347.650000
4153.310000,3147.790000
